dataset_name,model_name,BM_batch_size_ratio,hidden_dim,num_layers,epochs,learning_rate,synthetic_num_samples,dgan_original_data_ratio,finetuning_original_data_ratio
Heartbeat,LSTM,0.2,64.0,3.0,10,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,10,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,10,0.0001,4,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,2,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,64.0,3.0,20,0.0001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,10,0.0001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,2.0,20,0.0001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,10,0.0001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.001,4,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,2,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,2,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,2,0.9,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,4,0.7,0.7
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,4,0.7,0.9
Heartbeat,LSTM,0.2,128.0,3.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.1,64.0,2.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.1,64.0,2.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.1,64.0,3.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.1,64.0,3.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.1,128.0,2.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.1,128.0,2.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.1,128.0,3.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.1,128.0,3.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.2,64.0,2.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.2,64.0,2.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.2,64.0,3.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.2,64.0,3.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.2,128.0,2.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.2,128.0,2.0,20,0.0001,4,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.001,2,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,10,0.001,2,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.001,2,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.001,4,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,10,0.001,4,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.001,4,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.0001,2,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,10,0.0001,2,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.0001,2,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.0001,4,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,10,0.0001,4,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,10,0.0001,4,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.001,2,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,20,0.001,2,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.001,2,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.001,4,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,20,0.001,4,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.001,4,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.0001,2,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,20,0.0001,2,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.0001,2,0.9,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.0001,4,0.7,0.7
Libras,LSTM,0.2,128.0,3.0,20,0.0001,4,0.7,0.9
Libras,LSTM,0.2,128.0,3.0,20,0.0001,4,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.001,2,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,10,0.001,2,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.001,2,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.001,4,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,10,0.001,4,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.001,4,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.0001,2,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,10,0.0001,2,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.0001,2,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.0001,4,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,10,0.0001,4,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,10,0.0001,4,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.001,2,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,20,0.001,2,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.001,2,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.001,4,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,20,0.001,4,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.001,4,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.0001,2,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,20,0.0001,2,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.0001,2,0.9,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.0001,4,0.7,0.7
LSST,LSTM,0.1,64.0,2.0,20,0.0001,4,0.7,0.9
LSST,LSTM,0.1,64.0,2.0,20,0.0001,4,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.001,2,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,10,0.001,2,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.001,2,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.001,4,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,10,0.001,4,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.001,4,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.0001,2,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,10,0.0001,2,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.0001,2,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.0001,4,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,10,0.0001,4,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,10,0.0001,4,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.001,2,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,20,0.001,2,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.001,2,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.001,4,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,20,0.001,4,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.001,4,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.0001,2,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,20,0.0001,2,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.0001,2,0.9,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.0001,4,0.7,0.7
LSST,LSTM,0.1,64.0,3.0,20,0.0001,4,0.7,0.9
LSST,LSTM,0.1,64.0,3.0,20,0.0001,4,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.001,2,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,10,0.001,2,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.001,2,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.001,4,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,10,0.001,4,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.001,4,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.0001,2,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,10,0.0001,2,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.0001,2,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.0001,4,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,10,0.0001,4,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,10,0.0001,4,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.001,2,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,20,0.001,2,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.001,2,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.001,4,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,20,0.001,4,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.001,4,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.0001,2,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,20,0.0001,2,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.0001,2,0.9,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.0001,4,0.7,0.7
LSST,LSTM,0.1,128.0,2.0,20,0.0001,4,0.7,0.9
LSST,LSTM,0.1,128.0,2.0,20,0.0001,4,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.001,2,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,10,0.001,2,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.001,2,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.001,4,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,10,0.001,4,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.001,4,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.0001,2,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,10,0.0001,2,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.0001,2,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.0001,4,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,10,0.0001,4,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,10,0.0001,4,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.001,2,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,20,0.001,2,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.001,2,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.001,4,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,20,0.001,4,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.001,4,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.0001,2,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,20,0.0001,2,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.0001,2,0.9,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.0001,4,0.7,0.7
LSST,LSTM,0.1,128.0,3.0,20,0.0001,4,0.7,0.9
LSST,LSTM,0.1,128.0,3.0,20,0.0001,4,0.9,0.9
LSST,LSTM,0.2,64.0,2.0,10,0.001,2,0.7,0.7
LSST,LSTM,0.2,64.0,2.0,10,0.001,2,0.7,0.9
LSST,LSTM,0.2,64.0,2.0,10,0.001,2,0.9,0.9
LSST,LSTM,0.2,64.0,2.0,10,0.001,4,0.7,0.7
LSST,LSTM,0.2,64.0,2.0,10,0.001,4,0.7,0.9
LSST,LSTM,0.2,64.0,2.0,10,0.001,4,0.9,0.9
